pos,neu,neg
0.137,0.751,0.112
0.168,0.832,0
0,0.907,0.093
0,0.851,0.149
0.262,0.738,0
0.227,0.628,0.144
0.105,0.804,0.092
0.069,0.931,0
0,0.778,0.222
0.224,0.629,0.147
0,1,0
0.239,0.761,0
0.392,0.608,0
0.39,0.61,0
0.336,0.452,0.211
0,0.898,0.102
0.206,0.794,0
0,1,0
0,0.902,0.098
0.123,0.877,0
0.158,0.684,0.158
0.088,0.811,0.101
0.206,0.794,0
0,1,0
0.167,0.532,0.301
0.395,0.605,0
0.285,0.715,0
0.176,0.728,0.095
0,1,0
0.162,0.668,0.17
0.187,0.813,0
0.301,0.536,0.163
0,1,0
0.135,0.865,0
0.056,0.863,0.081
0.047,0.872,0.081
0.272,0.432,0.296
0.209,0.791,0
0,1,0
0.161,0.839,0
0.116,0.884,0
0.058,0.942,0
0,0.801,0.199
0,0.856,0.144
0,0.932,0.068
0.264,0.653,0.084
0.345,0.591,0.064
0.208,0.707,0.085
0,1,0
0.341,0.659,0
0.063,0.814,0.122
0.156,0.604,0.24
0.083,0.534,0.382
0,0.721,0.279
0.128,0.719,0.153
0,0.756,0.244
0.065,0.858,0.077
0,0.877,0.123
0.108,0.774,0.117
0.088,0.912,0
0.167,0.679,0.154
0,0.415,0.585
0.079,0.694,0.227
0,0.82,0.18
0.186,0.814,0
0,0.807,0.193
0.156,0.727,0.117
0.071,0.744,0.185
0,1,0
0.112,0.832,0.057
0.05,0.696,0.254
0,1,0
0.218,0.651,0.131
0.267,0.529,0.204
0.064,0.69,0.246
0,0.735,0.265
0,0.794,0.206
0,0.772,0.228
0,1,0
0,0.736,0.264
0.046,0.847,0.107
0,0.927,0.073
0,0.799,0.201
0.157,0.697,0.146
0,0.725,0.275
0.149,0.503,0.349
0,1,0
0,0.894,0.106
0.081,0.919,0
0.041,0.742,0.217
0.081,0.871,0.048
0.156,0.844,0
0.23,0.77,0
0.095,0.905,0
0.395,0.605,0
0.173,0.827,0
0.197,0.803,0
0.122,0.84,0.038
0.202,0.74,0.057
0.196,0.804,0
0,0.87,0.13
0.13,0.87,0
0.418,0.582,0
0.327,0.673,0
0.319,0.681,0
0.267,0.692,0.042
0,1,0
0.198,0.802,0
0.333,0.667,0
0.296,0.704,0
0.164,0.836,0
0.383,0.562,0.055
0.198,0.618,0.184
0,0.813,0.187
0.254,0.692,0.054
0.424,0.576,0
0.122,0.878,0
0.125,0.744,0.131
0.272,0.728,0
0.094,0.906,0
0.132,0.868,0
0.094,0.851,0.055
0.182,0.818,0
0,1,0
0.205,0.795,0
0,1,0
0.327,0.673,0
0.271,0.671,0.058
0,0.851,0.149
0.112,0.888,0
0.153,0.847,0
0.199,0.696,0.105
0.258,0.742,0
0.254,0.746,0
0.165,0.712,0.123
0,0.946,0.054
0.098,0.696,0.206
0.219,0.781,0
0.202,0.653,0.144
0.106,0.822,0.072
0.179,0.821,0
0,0.577,0.423
0.092,0.908,0
0.122,0.783,0.094
0,1,0
0.134,0.866,0
0.236,0.683,0.081
0.272,0.728,0
0.202,0.687,0.112
0,0.933,0.067
0,1,0
0,1,0
0,1,0
0.106,0.855,0.039
0.137,0.737,0.126
0.238,0.762,0
0.052,0.903,0.044
0.125,0.875,0
0.201,0.744,0.055
0.289,0.638,0.073
0.538,0.462,0
0.073,0.927,0
0.245,0.755,0
0.047,0.88,0.073
0.15,0.7,0.15
0,1,0
0.108,0.855,0.036
0,0.905,0.095
0.066,0.769,0.165
0.097,0.903,0
0.112,0.888,0
0.307,0.623,0.07
0.434,0.511,0.054
0.106,0.894,0
0.112,0.733,0.155
0,0.922,0.078
0.21,0.723,0.067
0.105,0.895,0
0,0.754,0.246
0.086,0.687,0.227
0.266,0.614,0.121
0.271,0.586,0.143
0.25,0.686,0.064
0.384,0.517,0.1
0.096,0.754,0.15
0,1,0
0.203,0.797,0
0.157,0.778,0.066
0.06,0.836,0.103
0.074,0.813,0.113
0.145,0.855,0
0.234,0.766,0
0.222,0.778,0
0.305,0.606,0.089
0.166,0.748,0.086
0.146,0.854,0
0,1,0
0.393,0.607,0
0.087,0.753,0.16
0,1,0
0,1,0
0,0.953,0.047
0,0.938,0.062
0.09,0.645,0.266
0.216,0.784,0
0,1,0
0.153,0.759,0.088
0.107,0.893,0
0.115,0.748,0.137
0.197,0.616,0.186
0.225,0.494,0.281
0.053,0.794,0.153
0.115,0.885,0
0.167,0.772,0.061
0.127,0.808,0.065
0.333,0.622,0.044
0.069,0.931,0
0.124,0.779,0.098
0.179,0.577,0.244
0.151,0.694,0.155
0,1,0
0.372,0.628,0
0.112,0.798,0.09
0.185,0.815,0
0.2,0.8,0
0.118,0.838,0.043
0,1,0
0,1,0
0,0.783,0.217
0.184,0.768,0.048
0.365,0.635,0
0.15,0.793,0.057
0.135,0.796,0.07
0.158,0.842,0
0.142,0.742,0.116
0.088,0.721,0.191
0.179,0.769,0.052
0.177,0.823,0
0.119,0.58,0.301
0.092,0.908,0
0.223,0.777,0
0.198,0.698,0.104
0,0.861,0.139
0.192,0.64,0.168
0.216,0.759,0.025
0,1,0
0.175,0.693,0.132
0.046,0.796,0.158
0.142,0.701,0.157
0,0.86,0.14
0.282,0.66,0.058
0.074,0.843,0.083
0.101,0.635,0.264
0,1,0
0.204,0.759,0.038
0.17,0.724,0.106
0.056,0.78,0.164
0.06,0.884,0.056
0,1,0
0,0.81,0.19
0.1,0.764,0.136
0,0.882,0.118
0.304,0.499,0.197
0,0.791,0.209
0.112,0.888,0
0,1,0
0.091,0.832,0.077
0,1,0
0,0.833,0.167
0.028,0.876,0.096
0.281,0.719,0
0.069,0.874,0.057
0.255,0.654,0.091
0.088,0.752,0.16
0,0.767,0.233
0.338,0.614,0.048
0.167,0.633,0.2
0.069,0.931,0
0.141,0.733,0.126
0.039,0.702,0.26
0.276,0.724,0
0.268,0.663,0.069
0,0.827,0.173
0.323,0.677,0
0.137,0.808,0.055
0,0.796,0.204
0.041,0.835,0.124
0,0.913,0.087
0.061,0.623,0.316
0.184,0.689,0.126
0,0.718,0.282
0.069,0.877,0.054
0.092,0.818,0.09
0.077,0.512,0.411
0.12,0.88,0
0.125,0.787,0.088
0.118,0.786,0.096
0.068,0.932,0
0.225,0.626,0.149
0.179,0.645,0.177
0.212,0.699,0.089
0,1,0
0.064,0.786,0.151
0,0.882,0.118
0.191,0.809,0
0.282,0.718,0
0.379,0.621,0
0,0.742,0.258
0.185,0.815,0
0,0.769,0.231
0.142,0.801,0.057
0.308,0.692,0
0.165,0.78,0.055
0.056,0.705,0.239
0.179,0.553,0.268
0,0.902,0.098
0.035,0.761,0.203
0,0.778,0.222
0.187,0.59,0.223
0.168,0.832,0
0.061,0.824,0.116
0.231,0.64,0.129
0.103,0.897,0
0.176,0.824,0
0.186,0.814,0
0.191,0.809,0
0.371,0.577,0.053
0.188,0.673,0.138
0.23,0.77,0
0.167,0.796,0.036
0,0.778,0.222
0,0.883,0.117
0.185,0.751,0.064
0.175,0.746,0.079
0.306,0.562,0.132
0,0.953,0.047
0.178,0.822,0
0.247,0.753,0
0,1,0
0,1,0
0.161,0.792,0.047
0.21,0.79,0
0.302,0.524,0.174
0.064,0.733,0.203
0,0.779,0.221
0.113,0.813,0.074
0.046,0.876,0.078
0.198,0.802,0
0.216,0.728,0.055
0.034,0.919,0.047
0.161,0.839,0
0.228,0.634,0.139
0,1,0
0.154,0.846,0
0,1,0
0.138,0.862,0
0,0.592,0.408
0,0.965,0.035
0,0.772,0.228
0,0.767,0.233
0.122,0.836,0.042
0.134,0.783,0.083
0.278,0.722,0
0.074,0.926,0
0,0.92,0.08
0,1,0
0.086,0.684,0.231
0.308,0.487,0.205
0,0.882,0.118
0.126,0.778,0.096
0.105,0.783,0.111
0.144,0.725,0.131
0.162,0.721,0.117
0,0.642,0.358
0.13,0.66,0.21
0.279,0.721,0
0.053,0.635,0.313
0.098,0.788,0.114
0.153,0.847,0
0.18,0.82,0
0,1,0
0.182,0.666,0.152
0.208,0.633,0.159
0.138,0.862,0
0,0.861,0.139
0.156,0.668,0.176
0.136,0.762,0.102
0.049,0.951,0
0.298,0.702,0
0.282,0.718,0
0,1,0
0,1,0
0.195,0.718,0.087
0.3,0.7,0
0.19,0.81,0
0.183,0.763,0.054
0.196,0.714,0.09
0,0.912,0.088
0.04,0.817,0.143
0.226,0.567,0.207
0.292,0.603,0.105
0.182,0.818,0
0.106,0.745,0.15
0.308,0.692,0
0.214,0.621,0.165
0.232,0.768,0
0,0.802,0.198
0.243,0.713,0.044
0.214,0.616,0.17
0,0.75,0.25
0.128,0.872,0
0.044,0.821,0.134
0.184,0.748,0.068
0.233,0.679,0.088
0.197,0.803,0
0.219,0.781,0
0.049,0.799,0.151
0.338,0.662,0
0.195,0.717,0.088
0,1,0
0,0.93,0.07
0.224,0.776,0
0.152,0.848,0
0,0.852,0.148
0.147,0.853,0
0,0.928,0.072
0.14,0.761,0.099
0.165,0.647,0.188
0.203,0.731,0.066
0.321,0.649,0.03
0.082,0.76,0.158
0,1,0
0.193,0.807,0
0.097,0.721,0.182
0.092,0.665,0.243
0,1,0
0.573,0.427,0
0.205,0.795,0
0.038,0.77,0.191
0.207,0.793,0
0.211,0.706,0.084
0.229,0.693,0.078
0.21,0.593,0.198
0,0.805,0.195
0,1,0
0.17,0.83,0
0.172,0.688,0.14
0,0.901,0.099
0.121,0.738,0.141
0,1,0
0,1,0
0,1,0
0,0.881,0.119
0.161,0.739,0.1
0.117,0.77,0.113
0,0.7,0.3
0,0.815,0.185
0.192,0.808,0
0,0.623,0.377
0.211,0.641,0.147
0.236,0.764,0
0.12,0.821,0.059
0.073,0.745,0.182
0.162,0.761,0.077
0,1,0
0.181,0.752,0.067
0,0.832,0.168
0.102,0.898,0
0,1,0
0.087,0.913,0
0,1,0
0,1,0
0,0.852,0.148
0.135,0.865,0
0.131,0.869,0
0.211,0.71,0.079
0.469,0.531,0
0.208,0.612,0.18
0.368,0.536,0.096
0.508,0.492,0
0.256,0.666,0.079
0.222,0.778,0
0.098,0.902,0
0,0.908,0.092
0.526,0.474,0
0.347,0.523,0.13
0.318,0.682,0
0,1,0
0.254,0.746,0
0.116,0.797,0.087
0,0.742,0.258
0.105,0.739,0.156
0.115,0.809,0.076
0.366,0.634,0
0,1,0
0,0.773,0.227
0.242,0.758,0
0.123,0.611,0.266
0,1,0
0.217,0.725,0.057
0.093,0.743,0.164
0.072,0.777,0.152
0.104,0.737,0.159
0.169,0.77,0.06
0.166,0.738,0.097
0.321,0.557,0.121
0.309,0.691,0
0.207,0.718,0.074
0,0.898,0.102
0.304,0.696,0
0.248,0.614,0.139
0.102,0.85,0.048
0.181,0.619,0.201
0.289,0.571,0.14
0,0.654,0.346
0.492,0.508,0
0.31,0.69,0
0.358,0.642,0
0.132,0.805,0.062
0.229,0.435,0.336
0.408,0.592,0
0.1,0.787,0.113
0.04,0.852,0.108
0.07,0.848,0.081
0,0.438,0.562
0,0.882,0.118
0.044,0.798,0.159
0.037,0.832,0.131
0.158,0.745,0.096
0,0.921,0.079
0.188,0.812,0
0,1,0
0.412,0.588,0
0.33,0.495,0.175
0,1,0
0,0.448,0.552
0.179,0.442,0.378
0.443,0.557,0
0.276,0.724,0
0,0.684,0.316
0.356,0.644,0
0,1,0
0,1,0
0,1,0
0,1,0
0.211,0.789,0
0,1,0
0.069,0.87,0.061
0,1,0
0,1,0
0.124,0.876,0
0.182,0.684,0.134
0.142,0.858,0
0.092,0.908,0
0.142,0.741,0.117
0.07,0.772,0.158
0.125,0.719,0.156
0.174,0.714,0.112
0.217,0.675,0.108
0.095,0.905,0
0.188,0.812,0
0.16,0.84,0
0.116,0.884,0
0.106,0.894,0
0.213,0.787,0
0,1,0
0,0.645,0.355
0.21,0.79,0
0.069,0.931,0
0,0.616,0.384
0.164,0.701,0.135
0,0.88,0.12
0.071,0.929,0
0.043,0.91,0.047
0,0.86,0.14
0,1,0
0.082,0.878,0.04
0,1,0
0.102,0.898,0
0.107,0.634,0.259
0.171,0.658,0.171
0.312,0.688,0
0.269,0.588,0.143
0.081,0.765,0.154
0.23,0.689,0.081
0,0.824,0.176
0.06,0.72,0.22
0.069,0.756,0.176
0.184,0.697,0.12
0.381,0.586,0.033
0.167,0.688,0.145
0,1,0
0.062,0.795,0.142
0,1,0
0.261,0.739,0
0.071,0.834,0.096
0.31,0.69,0
0.198,0.665,0.137
0,0.879,0.121
0,0.693,0.307
0,1,0
0.145,0.855,0
0,0.732,0.268
0.133,0.867,0
0.255,0.66,0.085
0.298,0.61,0.091
0.133,0.721,0.147
0.265,0.562,0.173
0.317,0.51,0.173
0.065,0.725,0.21
0.242,0.758,0
0.12,0.809,0.071
0,0.924,0.076
0.177,0.675,0.148
0,0.688,0.312
0.23,0.467,0.303
0.134,0.717,0.148
0.157,0.514,0.328
0.257,0.697,0.046
0.205,0.795,0
0.189,0.779,0.032
0,1,0
0.364,0.636,0
0.395,0.605,0
0,0.703,0.297
0.203,0.759,0.039
0,1,0
0,1,0
0.158,0.842,0
0.217,0.783,0
0,1,0
0,0.906,0.094
0.269,0.605,0.126
0.217,0.523,0.26
0,0.446,0.554
0,0.808,0.192
0,1,0
0.09,0.84,0.07
0.171,0.762,0.067
0.192,0.55,0.258
0.288,0.712,0
0,0.755,0.245
0.298,0.528,0.174
0.091,0.718,0.191
0.113,0.709,0.178
0.068,0.779,0.153
0.123,0.826,0.051
0.254,0.704,0.042
0.222,0.778,0
0,1,0
0.207,0.793,0
0.104,0.807,0.089
0.088,0.734,0.178
0.115,0.736,0.148
0.212,0.788,0
0.074,0.734,0.192
0.33,0.565,0.104
0.17,0.571,0.258
0,1,0
0,1,0
0.103,0.897,0
0.26,0.74,0
0.384,0.512,0.104
0.106,0.894,0
0.227,0.773,0
0.261,0.692,0.047
0.257,0.57,0.173
0,0.891,0.109
0.145,0.855,0
0.121,0.795,0.084
0.071,0.871,0.058
0.339,0.544,0.117
0.129,0.744,0.127
0.061,0.939,0
0,1,0
0,0.862,0.138
0.089,0.911,0
0.147,0.798,0.055
0,1,0
0.225,0.775,0
0.197,0.803,0
0,0.851,0.149
0,1,0
0.129,0.813,0.058
0,0.947,0.053
0,0.916,0.084
0,0.944,0.056
0,1,0
0.069,0.931,0
0,0.796,0.204
0,1,0
0.055,0.79,0.156
0.107,0.893,0
0.085,0.915,0
0,0.854,0.146
0.24,0.692,0.068
0,1,0
0.283,0.654,0.063
0,1,0
0,1,0
0,0.872,0.128
0.099,0.831,0.07
0.11,0.786,0.104
0.125,0.817,0.058
0,0.934,0.066
0.074,0.845,0.081
0,1,0
0.054,0.535,0.41
0.115,0.828,0.057
0.34,0.66,0
0.225,0.775,0
0.163,0.777,0.06
0.329,0.613,0.058
0.041,0.844,0.115
0.158,0.842,0
0,1,0
0,1,0
0.175,0.73,0.095
0,1,0
0.175,0.825,0
0.137,0.863,0
0,1,0
0.193,0.807,0
0.094,0.812,0.094
0,0.803,0.197
0,1,0
0,0.959,0.041
0.121,0.762,0.117
0.054,0.663,0.284
0.049,0.763,0.187
0,0.793,0.207
0.12,0.88,0
0,0.924,0.076
0.229,0.685,0.086
0.255,0.745,0
0.143,0.857,0
0.153,0.78,0.067
0.093,0.907,0
0.308,0.692,0
0.078,0.846,0.076
0.22,0.722,0.058
0,1,0
0.103,0.897,0
0.121,0.73,0.149
0,0.89,0.11
0,1,0
0.064,0.792,0.145
0.064,0.807,0.129
0.299,0.701,0
0,1,0
0.114,0.795,0.091
0.218,0.735,0.047
0,1,0
0.194,0.806,0
0.115,0.885,0
0.166,0.834,0
0,1,0
0.068,0.764,0.169
0.11,0.89,0
0,1,0
0,0.703,0.297
0.128,0.706,0.166
0.186,0.814,0
0.149,0.851,0
0.193,0.664,0.143
0.136,0.864,0
0,1,0
0.193,0.6,0.207
0,0.875,0.125
0.07,0.93,0
0,0.859,0.141
0.28,0.72,0
0.161,0.76,0.079
0,1,0
0.27,0.686,0.043
0.127,0.773,0.101
0.162,0.783,0.055
0.068,0.741,0.191
0,0.933,0.067
0.072,0.633,0.294
0.097,0.903,0
0.168,0.832,0
0.216,0.708,0.076
0.066,0.871,0.063
0.185,0.815,0
0.07,0.837,0.093
0.294,0.706,0
0,1,0
0.125,0.826,0.049
0.22,0.78,0
0.22,0.78,0
0.22,0.78,0
0.212,0.707,0.082
0.101,0.899,0
0.306,0.694,0
0,1,0
0.141,0.859,0
0,0.742,0.258
0.106,0.742,0.152
0.314,0.63,0.056
0.274,0.609,0.117
0.148,0.852,0
0.269,0.53,0.201
0.114,0.779,0.107
0.039,0.874,0.087
0.201,0.728,0.072
0.152,0.848,0
0.24,0.698,0.062
0.247,0.689,0.065
0.263,0.737,0
0.07,0.93,0
0.292,0.659,0.049
0.185,0.757,0.057
0,0.868,0.132
0.114,0.822,0.064
0.073,0.861,0.066
0,0.831,0.169
0.067,0.853,0.08
0,1,0
0.138,0.802,0.059
0,0.852,0.148
0.074,0.818,0.109
0,0.939,0.061
0.284,0.716,0
0,0.946,0.054
0.189,0.811,0
0,1,0
0.088,0.733,0.179
0.34,0.66,0
0.079,0.759,0.161
0.203,0.711,0.086
0.398,0.602,0
0.094,0.801,0.105
0.325,0.549,0.126
0.243,0.568,0.19
0.065,0.799,0.136
0.268,0.732,0
0.151,0.849,0
0.228,0.772,0
0.176,0.781,0.043
0.245,0.625,0.129
0.257,0.743,0
0.063,0.878,0.059
0,1,0
0,0.949,0.051
0.08,0.867,0.052
0.2,0.597,0.203
0.062,0.821,0.116
0.108,0.771,0.121
0.063,0.746,0.191
0.344,0.656,0
0.168,0.832,0
0.151,0.736,0.113
0.045,0.923,0.032
0.449,0.387,0.163
0.132,0.813,0.055
0.08,0.87,0.049
0.074,0.926,0
0.192,0.808,0
0,1,0
0,0.888,0.112
0.11,0.89,0
0.077,0.806,0.117
0.223,0.67,0.108
0.26,0.74,0
0,0.719,0.281
0.074,0.863,0.063
0.225,0.775,0
0.05,0.857,0.092
0.12,0.88,0
0.152,0.742,0.106
0.079,0.85,0.071
0.171,0.779,0.049
0.252,0.748,0
0,1,0
0,1,0
0,1,0
0.216,0.784,0
0.161,0.762,0.078
0,0.359,0.641
0,1,0
0.163,0.727,0.11
0.131,0.723,0.146
0.076,0.812,0.111
0.287,0.524,0.189
0.074,0.683,0.243
0.211,0.644,0.144
0,0.938,0.062
0.073,0.852,0.075
0,1,0
0,0.554,0.446
0.216,0.662,0.121
0,0.96,0.04
0.059,0.941,0
0,0.904,0.096
0.302,0.624,0.074
0.189,0.811,0
0.135,0.734,0.131
0.254,0.746,0
0.088,0.702,0.211
0,0.866,0.134
0,1,0
0,1,0
0.279,0.634,0.087
0.184,0.63,0.186
0.121,0.879,0
0,0.808,0.192
0.053,0.947,0
0,1,0
0.126,0.804,0.07
0.251,0.749,0
0.092,0.7,0.208
0.11,0.89,0
0.339,0.587,0.074
0.05,0.841,0.109
0.098,0.776,0.125
0.226,0.71,0.064
0.21,0.79,0
0.163,0.601,0.236
0.22,0.78,0
0.094,0.678,0.228
0.05,0.737,0.213
0.083,0.705,0.212
0.28,0.523,0.197
0.278,0.318,0.403
0,0.738,0.262
0.301,0.699,0
0.323,0.531,0.147
0.197,0.708,0.095
0.167,0.593,0.241
0.192,0.591,0.218
0.409,0.591,0
0.249,0.538,0.213
0.168,0.487,0.345
0.407,0.593,0
0.101,0.61,0.289
0.132,0.683,0.186
0,1,0
0.168,0.832,0
0,1,0
0.085,0.839,0.076
0,1,0
0.075,0.768,0.157
0,1,0
0.223,0.777,0
0.13,0.756,0.115
0.252,0.748,0
0.133,0.742,0.125
0,1,0
0.125,0.875,0
0.17,0.83,0
0.173,0.763,0.063
0.052,0.853,0.095
0.095,0.834,0.071
0.183,0.817,0
0.092,0.908,0
0,1,0
0.092,0.825,0.083
0.133,0.867,0
0,1,0
0,1,0
0,0.867,0.133
0.147,0.853,0
0,0.87,0.13
0,0.819,0.181
0,1,0
0.146,0.854,0
0.073,0.839,0.088
0,1,0
0.1,0.9,0
0.149,0.851,0
0.168,0.832,0
0,1,0
0.335,0.665,0
0.092,0.908,0
0.161,0.839,0
0,1,0
0.201,0.799,0
0,0.923,0.077
0,1,0
0.145,0.855,0
0,0.853,0.147
0,1,0
0.067,0.933,0
0.38,0.62,0
0.094,0.906,0
0.115,0.722,0.162
0.199,0.627,0.173
0.226,0.207,0.567
0.328,0.607,0.065
0,0.601,0.399
0.277,0.723,0
0.499,0.501,0
0.417,0.583,0
0.328,0.561,0.112
0.18,0.696,0.124
0.351,0.553,0.097
0.204,0.796,0
0.521,0.402,0.077
0.352,0.491,0.157
0.327,0.502,0.171
0.473,0.527,0
0.483,0.474,0.043
0.417,0.583,0
0.178,0.523,0.298
0.127,0.392,0.481
0.365,0.51,0.125
0.365,0.635,0
0.397,0.603,0
0.368,0.632,0
0.08,0.583,0.338
0.159,0.715,0.126
0,1,0
0.244,0.605,0.15
0.127,0.76,0.112
0.184,0.751,0.064
0.29,0.71,0
0.314,0.614,0.072
0.212,0.788,0
0.092,0.908,0
0,1,0
0.175,0.512,0.313
0,0.886,0.114
0.072,0.858,0.07
0.161,0.839,0
0,0.684,0.316
0.281,0.662,0.057
0.097,0.82,0.083
0.092,0.908,0
0.071,0.929,0
0.28,0.72,0
0.155,0.645,0.2
0.135,0.865,0
0.147,0.744,0.109
0,1,0
0.211,0.619,0.171
0.24,0.76,0
0.206,0.723,0.071
0.31,0.69,0
0,1,0
0.218,0.782,0
0.144,0.796,0.059
0.381,0.619,0
0.291,0.709,0
0,0.956,0.044
0.072,0.857,0.07
0.168,0.832,0
0.182,0.818,0
0.146,0.7,0.153
0.186,0.659,0.155
0.078,0.652,0.271
0,0.816,0.184
0.115,0.806,0.079
0,0.796,0.204
0.043,0.853,0.104
0.101,0.758,0.142
0,0.918,0.082
0.153,0.787,0.061
0,1,0
0.154,0.704,0.142
0.203,0.542,0.255
0.102,0.898,0
0.309,0.691,0
0.185,0.593,0.222
0.315,0.685,0
0.228,0.578,0.193
0.13,0.87,0
0.281,0.719,0
0.143,0.799,0.058
0.211,0.686,0.103
0.083,0.756,0.161
0.164,0.688,0.149
0.095,0.868,0.038
0.2,0.662,0.137
0.263,0.634,0.103
0.11,0.763,0.126
0.105,0.764,0.131
0,0.89,0.11
0.103,0.897,0
0,0.736,0.264
0.149,0.851,0
0.221,0.779,0
0.08,0.92,0
0,0.75,0.25
0.085,0.776,0.139
0,1,0
0.124,0.876,0
0.094,0.906,0
0.07,0.851,0.08
0.084,0.61,0.306
0.194,0.718,0.087
0.409,0.55,0.042
0.093,0.784,0.123
0.144,0.661,0.195
0,1,0
0.077,0.923,0
0.324,0.676,0
0.132,0.784,0.083
0.119,0.881,0
0,0.927,0.073
0,1,0
0.192,0.772,0.035
0.122,0.714,0.164
0.066,0.934,0
0.073,0.722,0.205
0.084,0.916,0
0.245,0.755,0
0,0.938,0.062
0.061,0.751,0.188
0.141,0.789,0.069
0.217,0.783,0
0.257,0.639,0.104
0.176,0.751,0.074
0,1,0
0.117,0.703,0.179
0,0.844,0.156
0,0.84,0.16
0.175,0.574,0.251
0,0.712,0.288
0.186,0.814,0
0.181,0.675,0.144
0,0.902,0.098
0.063,0.758,0.179
0.366,0.634,0
0.17,0.74,0.089
0,1,0
0.075,0.925,0
0.078,0.702,0.22
0.279,0.614,0.107
0.279,0.721,0
0,0.94,0.06
0.145,0.666,0.189
0.16,0.67,0.171
0,0.501,0.499
0,1,0
0.316,0.684,0
0.053,0.509,0.438
0.096,0.812,0.092
0.281,0.571,0.147
0,1,0
0.143,0.658,0.198
0,1,0
0,0.564,0.436
0.243,0.588,0.169
0,1,0
0.154,0.478,0.368
0.06,0.776,0.164
0.142,0.715,0.142
0,0.658,0.342
0,0.764,0.236
0,0.691,0.309
0.171,0.829,0
0,1,0
0,0.504,0.496
0.241,0.597,0.162
0,1,0
0,0.808,0.192
0.213,0.721,0.066
0,0.852,0.148
0,0.688,0.312
0.076,0.771,0.153
0.229,0.555,0.216
0.187,0.813,0
0.183,0.707,0.11
0.229,0.702,0.069
0.28,0.649,0.071
0.369,0.631,0
0.056,0.814,0.13
0,1,0
0.217,0.783,0
0,1,0
0.163,0.756,0.081
0.171,0.731,0.097
0,1,0
0.12,0.88,0
0.204,0.796,0
0,0.907,0.093
0,0.832,0.168
0.097,0.682,0.221
0,1,0
0.155,0.845,0
0,0.785,0.215
0.068,0.797,0.135
0.17,0.754,0.076
0,0.92,0.08
0.267,0.733,0
0.227,0.773,0
0.135,0.789,0.076
0.453,0.547,0
0.348,0.616,0.036
0.275,0.725,0
0.352,0.566,0.082
0.148,0.771,0.081
0.124,0.813,0.064
0.295,0.705,0
0.241,0.698,0.061
0,0.922,0.078
0.049,0.775,0.176
0.078,0.85,0.072
0,0.815,0.185
0.104,0.896,0
0.062,0.938,0
0.147,0.672,0.181
0,0.812,0.188
0.077,0.658,0.264
0.06,0.801,0.14
0.481,0.519,0
0.315,0.685,0
0.14,0.794,0.066
0,1,0
0.346,0.654,0
0,0.894,0.106
0.186,0.814,0
0,1,0
0,0.754,0.246
0.128,0.872,0
0.325,0.631,0.044
0.342,0.658,0
0,1,0
0.177,0.784,0.039
0.097,0.856,0.047
0.299,0.701,0
0,1,0
0.161,0.839,0
0.411,0.589,0
0.105,0.856,0.039
0,0.743,0.257
0.341,0.659,0
0.285,0.715,0
0,0.951,0.049
0.177,0.823,0
0,1,0
0.078,0.877,0.045
0,1,0
0.041,0.629,0.33
0,1,0
0.056,0.698,0.246
0,1,0
0.145,0.718,0.136
0.152,0.75,0.098
0.125,0.875,0
0.223,0.777,0
0.087,0.81,0.103
0,1,0
0,0.836,0.164
0.058,0.645,0.297
0,1,0
0.323,0.553,0.124
0.187,0.813,0
0.289,0.711,0
0,0.873,0.127
0.152,0.724,0.124
0,1,0
0,1,0
0.12,0.82,0.06
0,1,0
0,1,0
0,1,0
0.222,0.778,0
0.356,0.526,0.119
0,1,0
0,0.916,0.084
0,1,0
0.05,0.95,0
0.297,0.666,0.037
0.079,0.921,0
0.092,0.908,0
0,1,0
0,1,0
0.208,0.623,0.169
0,0.906,0.094
0,1,0
0,0.911,0.089
0.137,0.621,0.242
0.072,0.928,0
0,1,0
0.063,0.937,0
0.149,0.72,0.131
0.211,0.789,0
0.145,0.741,0.114
0.096,0.904,0
0.239,0.761,0
0.092,0.908,0
0.197,0.803,0
0.144,0.856,0
0.328,0.672,0
0,0.769,0.231
0.198,0.667,0.135
0,0.828,0.172
0.376,0.59,0.034
0.12,0.679,0.201
0.164,0.727,0.11
0.229,0.771,0
0.257,0.743,0
0,1,0
0.294,0.621,0.085
0.194,0.583,0.223
0.15,0.762,0.088
0.075,0.925,0
0.39,0.61,0
0.083,0.917,0
0.17,0.682,0.149
0,1,0
0.102,0.898,0
0.156,0.844,0
0,1,0
0.194,0.806,0
0.219,0.738,0.043
0.113,0.887,0
0,0.806,0.194
0.166,0.834,0
0,0.756,0.244
0,1,0
0,0.891,0.109
0.064,0.839,0.097
0,0.739,0.261
0,0.955,0.045
0.193,0.807,0
0,0.931,0.069
0.105,0.823,0.072
0.042,0.899,0.059
0,0.777,0.223
0,0.952,0.048
0.092,0.908,0
0.245,0.755,0
0,1,0
0,1,0
0.233,0.641,0.126
0.174,0.732,0.094
0.114,0.796,0.09
0,0.906,0.094
0,1,0
0.336,0.664,0
0.373,0.627,0
0,0.922,0.078
0.318,0.682,0
0.344,0.656,0
0.241,0.726,0.033
0.052,0.834,0.113
0.201,0.754,0.045
0.089,0.692,0.218
0.161,0.771,0.068
0.256,0.744,0
0,0.926,0.074
0.176,0.824,0
0,0.896,0.104
0.188,0.812,0
0,1,0
0.267,0.628,0.105
0.157,0.544,0.299
0,1,0
0.139,0.797,0.063
0,0.893,0.107
0,0.825,0.175
